Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CDCP1,CUB domain-containing protein 1,22347,68,2.69 [2.05-3.53],9.208358680828318e-13
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CEACAM6,Carcinoembryonic antigen-related cell adhesion molecule 6,19516,68,3.66 [2.55-5.25],2.312362690091142e-12
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CLEC5A,C-type lectin domain family 5 member A,22464,70,4.77 [2.82-8.06],5.260589682267149e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,COL24A1,Collagen alpha-1(XXIV) chain,19446,70,4.92 [3.22-7.52],1.8790108822780666e-13
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,COL6A3,Collagen alpha-3(VI) chain,22815,71,3.18 [2.15-4.72],7.772365995589474e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CRTAC1,Cartilage acidic protein 1,22815,71,0.17 [0.10-0.30],5.542995405292809e-10
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CXCL13,C-X-C motif chemokine 13,22741,72,1.85 [1.61-2.13],2.0517054328194186e-18
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CXCL17,C-X-C motif chemokine 17,22798,71,2.94 [2.19-3.97],1.2593597263008617e-12
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,EDA2R,Tumor necrosis factor receptor superfamily member 27,22735,71,3.64 [2.63-5.04],6.159830474217293e-15
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ELN,Elastin,19510,70,4.76 [2.87-7.89],1.3973208075514531e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,FABP4,"Fatty acid-binding protein, adipocyte",22815,71,2.41 [1.78-3.27],1.0882253426030564e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,FASLG,Tumor necrosis factor ligand superfamily member 6,22798,71,0.22 [0.13-0.38],2.4599331392352253e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,FBLN2,Fibulin-2,19516,68,4.63 [2.74-7.83],1.1286976641842582e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,FGA,Fibrinogen alpha chain,19074,68,5.69 [3.13-10.34],1.1383028455693013e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,FGL1,Fibrinogen-like protein 1,19532,70,2.75 [2.09-3.63],8.004090758255075e-13
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,FLT3LG,Fms-related tyrosine kinase 3 ligand,22798,71,4.01 [2.41-6.68],9.323096531827233e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,FOLR1,Folate receptor alpha,22509,67,4.34 [2.71-6.95],1.0811844653033548e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,GCHFR,GTP cyclohydrolase 1 feedback regulatory protein,18587,66,2.14 [1.64-2.79],2.5063341206720294e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,GDF15,Growth/differentiation factor 15,22815,71,3.22 [2.55-4.07],1.6891001445319246e-22
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,HAVCR2,Hepatitis A virus cellular receptor 2,22544,70,3.52 [2.27-5.46],1.916581836354637e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,HGF,Hepatocyte growth factor,22798,71,3.97 [2.67-5.92],1.1790397104716007e-11
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ICAM1,Intercellular adhesion molecule 1,22457,71,8.98 [5.48-14.71],2.905239126039117e-18
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ICAM5,Intercellular adhesion molecule 5,22538,70,4.79 [3.15-7.28],2.3753665921596444e-13
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,18991,68,5.93 [4.10-8.56],2.902662671479869e-21
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,IGFBP4,Insulin-like growth factor-binding protein 4,22274,69,2.32 [1.72-3.11],2.5744768122501e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,IL1RN,Interleukin-1 receptor antagonist protein,22469,72,2.31 [1.84-2.90],5.004479344775417e-13
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,IL6,Interleukin-6,22436,69,1.59 [1.36-1.86],4.051024186213874e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,KLK4,Kallikrein-4,22735,71,1.88 [1.52-2.33],6.911660842463616e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,KRT19,"Keratin, type I cytoskeletal 19",22471,68,2.26 [1.80-2.83],2.3677170311985735e-12
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,LAMP3,Lysosome-associated membrane glycoprotein 3,22763,71,5.07 [3.47-7.42],6.123646285739476e-17
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,LGALS9,Galectin-9,22510,72,7.81 [4.77-12.78],2.9148274411635273e-16
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,LMNB1,Lamin-B1,19411,70,1.83 [1.50-2.24],3.779907143869821e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,LMNB2,Lamin-B2,19458,70,5.74 [3.75-8.77],8.313869682989209e-16
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,LTA4H,Leukotriene A-4 hydrolase,22735,71,2.41 [1.84-3.16],2.3476558314663e-10
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,LTBP2,Latent-transforming growth factor beta-binding protein 2,22815,71,6.01 [3.99-9.06],9.084189937875289e-18
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,MAD1L1,Mitotic spindle assembly checkpoint protein MAD1,22277,67,1.85 [1.51-2.27],2.161085707425533e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,MAMDC2,MAM domain-containing protein 2,19510,70,4.73 [3.12-7.17],2.5738290159465374e-13
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,MMP12,Macrophage metalloelastase,22571,71,2.57 [1.91-3.44],3.0058874487718207e-10
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,MMP7,Matrilysin,22102,71,3.70 [2.48-5.52],1.4175106806677108e-10
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,MSLN,Mesothelin,22396,68,2.75 [2.06-3.66],5.490932248856156e-12
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,MSR1,Macrophage scavenger receptor types I and II,22741,72,3.50 [2.41-5.08],4.383226823830264e-11
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,MZB1,Marginal zone B- and B1-cell-specific protein,22573,72,2.83 [2.07-3.86],5.3774335089692635e-11
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,NOS3,"Nitric oxide synthase, endothelial",22047,68,2.11 [1.74-2.55],1.174998544774088e-14
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,NPC2,NPC intracellular cholesterol transporter 2,19186,67,4.30 [3.02-6.12],5.097298133002763e-16
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,NPL,N-acetylneuraminate lyase,19510,70,3.47 [2.37-5.08],1.429006608573468e-10
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,NRP2,Neuropilin-2,22544,70,4.70 [2.73-8.08],2.1968402359590385e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,NT5C1A,Cytosolic 5'-nucleotidase 1A,19458,70,2.74 [1.95-3.87],8.512061536105638e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,OCLN,Occludin,19471,71,3.14 [2.31-4.26],2.07553373115434e-13
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,PGF,Placenta growth factor,22798,71,4.12 [2.49-6.80],3.1899754155472086e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,PIGR,Polymeric immunoglobulin receptor,22252,67,4.24 [2.78-6.48],2.2436853433833824e-11
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,PRSS8,Prostasin,22435,72,4.55 [3.04-6.81],1.996552131013115e-13
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,PSAP,Prosaposin,19336,68,4.05 [2.65-6.19],1.1237822993140914e-10
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,RBFOX3,RNA binding protein fox-1 homolog 3,19471,71,2.84 [2.15-3.74],1.4052455849993265e-13
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,RBP7,Retinoid-binding protein 7,19446,70,1.97 [1.55-2.49],1.9468351141570852e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,REN,Renin,22538,70,1.81 [1.50-2.18],4.72795538870466e-10
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,RNASE4,Ribonuclease 4,18893,69,4.28 [2.79-6.56],2.636064549448505e-11
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,RNASE6,Ribonuclease K6,19399,70,2.49 [1.80-3.43],2.76020651253511e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,SCGB3A2,Secretoglobin family 3A member 2,22582,72,1.73 [1.50-1.99],3.0548790703685634e-14
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,SEZ6L2,Seizure 6-like protein 2,22436,69,4.38 [2.61-7.32],1.9417524623790548e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,SFTPA2,Pulmonary surfactant-associated protein A2,22014,68,3.78 [2.85-5.02],3.5343334371294496e-20
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,SFTPD,Pulmonary surfactant-associated protein D,22538,70,4.26 [3.09-5.88],9.895149928257582e-19
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,SHISA5,Protein shisa-5,19516,68,3.90 [2.65-5.75],5.549911722831254e-12
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,SIGLEC8,Sialic acid-binding Ig-like lectin 8,18966,71,3.48 [2.26-5.35],1.4196492082173249e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,SPINK1,Serine protease inhibitor Kazal-type 1,22544,70,2.72 [1.96-3.78],2.580571052083349e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,SPINT1,Kunitz-type protease inhibitor 1,22458,70,5.18 [3.39-7.91],2.6794672391308457e-14
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,SPON1,Spondin-1,22537,72,4.44 [2.98-6.61],1.9681595599207889e-13
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,SPON2,Spondin-2,22427,69,4.01 [2.45-6.54],2.86749767012638e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,TFF3,Trefoil factor 3,22533,72,2.12 [1.63-2.75],2.4956796335950768e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,TFRC,Transferrin receptor protein 1,22638,72,3.24 [2.14-4.92],3.033873773371462e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,TGFA,Protransforming growth factor alpha,22514,69,3.02 [2.20-4.15],9.504406437737296e-12
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,TNF,Tumor necrosis factor,22102,71,2.20 [1.67-2.90],2.0896558426482783e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,22347,68,1.72 [1.47-2.01],1.2864445912565155e-11
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,22763,71,3.28 [2.23-4.82],1.4173524641814847e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,22347,68,2.16 [1.68-2.77],1.4936403624971379e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,22779,71,4.83 [3.31-7.03],2.2117208227017915e-16
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,TREM2,Triggering receptor expressed on myeloid cells 2,22502,71,2.95 [2.16-4.04],1.402164340149794e-11
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,VSIG4,V-set and immunoglobulin domain-containing protein 4,22514,70,3.05 [2.10-4.43],5.129066756427169e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,WFDC2,WAP four-disulfide core domain protein 2,21397,63,4.67 [3.55-6.15],3.795389138669975e-28
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,YAP1,Transcriptional coactivator YAP1,19458,70,4.04 [2.52-6.47],6.651480829892757e-09
