Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,19115,920,1.56 [1.34-1.80],3.5223296137753883e-09
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,18358,291,1.94 [1.53-2.47],4.9776142440635976e-08
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,21668,181,1.27 [0.91-1.76],0.1538175248647939
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,13431,1089,1.79 [1.56-2.07],4.2715443582515663e-16
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,21622,135,1.18 [0.80-1.73],0.4097175730394247
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,19168,96,2.28 [1.61-3.24],3.424967040406656e-06
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",23093,134,1.19 [0.81-1.76],0.3752013709125922
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,23080,90,0.92 [0.57-1.51],0.7524786796554721
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,18671,73,2.09 [1.37-3.20],0.000639123582971
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,21927,133,1.82 [1.30-2.57],0.0005614310259385
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Other septicaemia,21882,88,2.21 [1.53-3.18],2.255713597163975e-05
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,23201,69,1.70 [1.05-2.75],0.030489446720393
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Other viral diseases,23234,68,1.35 [0.79-2.30],0.2689965607804285
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",23231,65,1.37 [0.79-2.36],0.2614990954924419
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Mycoses,22727,61,2.09 [1.32-3.31],0.0015981589165461
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",21605,441,1.62 [1.33-1.99],2.9348063603115976e-06
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,21303,139,1.88 [1.34-2.63],0.0002306301568388
