Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter X Diseases of the respiratory system,Bronchiectasis,A1BG,Alpha-1B-glycoprotein,38846,601,2.53 [1.59-4.04],9.633089868542073e-05
Chapter X Diseases of the respiratory system,Bronchiectasis,AAMDC,Mth938 domain-containing protein,37746,594,1.03 [0.88-1.19],0.7295824694176195
Chapter X Diseases of the respiratory system,Bronchiectasis,AARSD1,Alanyl-tRNA editing protein Aarsd1,44470,706,1.20 [1.07-1.35],0.0017266778488154
Chapter X Diseases of the respiratory system,Bronchiectasis,ABCA2,ATP-binding cassette sub-family A member 2,37509,583,1.11 [0.89-1.38],0.3637241202384824
Chapter X Diseases of the respiratory system,Bronchiectasis,ABHD14B,Protein ABHD14B,44158,692,1.14 [1.01-1.28],0.0298307412332621
Chapter X Diseases of the respiratory system,Bronchiectasis,ABL1,Tyrosine-protein kinase ABL1,44470,706,1.17 [1.07-1.29],0.0009548056503357
Chapter X Diseases of the respiratory system,Bronchiectasis,ABO,Histo-blood group ABO system transferase,38820,608,0.97 [0.92-1.02],0.2501876011244058
Chapter X Diseases of the respiratory system,Bronchiectasis,ABRAXAS2,BRISC complex subunit Abraxas 2,37509,583,1.23 [1.09-1.38],0.0005402922635782
Chapter X Diseases of the respiratory system,Bronchiectasis,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",43654,691,1.10 [1.01-1.19],0.0214199452431824
Chapter X Diseases of the respiratory system,Bronchiectasis,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",38069,589,1.10 [0.99-1.21],0.0632296285265004
Chapter X Diseases of the respiratory system,Bronchiectasis,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",38770,605,1.18 [1.09-1.29],6.387854600521962e-05
Chapter X Diseases of the respiratory system,Bronchiectasis,ACAN,Aggrecan core protein,44213,698,0.75 [0.59-0.95],0.019185147807664
Chapter X Diseases of the respiratory system,Bronchiectasis,ACE,Angiotensin-converting enzyme,38820,608,1.00 [0.75-1.33],0.9835190441611368
Chapter X Diseases of the respiratory system,Bronchiectasis,ACE2,Angiotensin-converting enzyme 2,43846,691,1.35 [1.20-1.51],5.261453922421421e-07
Chapter X Diseases of the respiratory system,Bronchiectasis,ACHE,Acetylcholinesterase,37919,589,0.53 [0.41-0.68],6.687901255326763e-07
Chapter X Diseases of the respiratory system,Bronchiectasis,ACOT13,Acyl-coenzyme A thioesterase 13,38609,600,1.18 [1.10-1.26],3.550427908674263e-06
Chapter X Diseases of the respiratory system,Bronchiectasis,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,44644,707,1.22 [1.08-1.37],0.0012573849463601
Chapter X Diseases of the respiratory system,Bronchiectasis,ACP1,Low molecular weight phosphotyrosine protein phosphatase,37653,587,0.86 [0.72-1.03],0.1049378191245976
Chapter X Diseases of the respiratory system,Bronchiectasis,ACP5,Tartrate-resistant acid phosphatase type 5,44857,710,1.54 [1.25-1.89],3.871661030566731e-05
Chapter X Diseases of the respiratory system,Bronchiectasis,ACP6,Lysophosphatidic acid phosphatase type 6,44993,708,1.04 [0.94-1.15],0.4186857008067919
Chapter X Diseases of the respiratory system,Bronchiectasis,ACRBP,Acrosin-binding protein,38597,602,1.28 [1.08-1.51],0.00443602768944
Chapter X Diseases of the respiratory system,Bronchiectasis,ACRV1,Acrosomal protein SP-10,37653,587,1.16 [1.05-1.28],0.0037850705011977
Chapter X Diseases of the respiratory system,Bronchiectasis,ACSL1,Long-chain-fatty-acid--CoA ligase 1,37509,583,0.96 [0.77-1.19],0.683503656269581
Chapter X Diseases of the respiratory system,Bronchiectasis,ACTA2,"Actin, aortic smooth muscle",43846,691,1.40 [1.23-1.58],1.2978991860543265e-07
Chapter X Diseases of the respiratory system,Bronchiectasis,ACTN2,Alpha-actinin-2,37509,583,1.26 [1.12-1.43],0.0002324292791177
Chapter X Diseases of the respiratory system,Bronchiectasis,ACTN4,Alpha-actinin-4,43842,690,1.26 [1.05-1.50],0.0112542634346266
Chapter X Diseases of the respiratory system,Bronchiectasis,ACVRL1,Serine/threonine-protein kinase receptor R3,44225,692,2.34 [1.83-3.00],1.719309743074614e-11
Chapter X Diseases of the respiratory system,Bronchiectasis,ACY1,Aminoacylase-1,44644,707,1.14 [1.02-1.26],0.0198704957567177
Chapter X Diseases of the respiratory system,Bronchiectasis,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,37509,583,1.19 [1.04-1.36],0.0139805890749552
Chapter X Diseases of the respiratory system,Bronchiectasis,ACYP1,Acylphosphatase-1,37775,588,1.18 [1.05-1.32],0.0068786672364155
Chapter X Diseases of the respiratory system,Bronchiectasis,ADA,Adenosine deaminase,45142,708,1.16 [0.97-1.40],0.10262066751008
Chapter X Diseases of the respiratory system,Bronchiectasis,ADA2,Adenosine deaminase 2,44404,711,1.91 [1.66-2.20],5.1009099616609695e-19
Chapter X Diseases of the respiratory system,Bronchiectasis,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,37653,587,1.44 [1.17-1.77],0.0005641192931887
Chapter X Diseases of the respiratory system,Bronchiectasis,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,43846,691,1.17 [0.94-1.46],0.1515759132325229
Chapter X Diseases of the respiratory system,Bronchiectasis,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,44300,693,0.69 [0.57-0.83],0.0001165491469933
Chapter X Diseases of the respiratory system,Bronchiectasis,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,45142,708,0.83 [0.69-1.00],0.0452618613963744
Chapter X Diseases of the respiratory system,Bronchiectasis,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,44984,716,2.99 [2.48-3.60],1.2972856179290493e-30
Chapter X Diseases of the respiratory system,Bronchiectasis,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,38609,600,1.37 [1.07-1.77],0.013339586370357
