Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
OBP2B,Odorant-binding protein 2b,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",22994,660,0.83 [0.74-0.92],0.0003465520144866
OBP2B,Odorant-binding protein 2b,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,49836,136,0.62 [0.50-0.78],2.7589682292536664e-05
OBP2B,Odorant-binding protein 2b,Chapter VI Diseases of the nervous system,MS-disease / Multiple Sclerosis,50626,206,0.72 [0.60-0.87],0.0004911742675334
OBP2B,Odorant-binding protein 2b,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,33629,150,2.11 [1.65-2.70],2.759187310802878e-09
OBP2B,Odorant-binding protein 2b,Chapter IX Diseases of the circulatory system,"Heart failure, strict",48792,411,1.31 [1.12-1.52],0.000525029699749
OBP2B,Odorant-binding protein 2b,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,34602,11499,0.93 [0.90-0.96],9.395688649390334e-06
OBP2B,Odorant-binding protein 2b,Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,39550,1381,0.87 [0.81-0.94],0.00062188719014
OBP2B,Odorant-binding protein 2b,Chapter XI Diseases of the digestive system,Hernia,44563,3211,0.91 [0.86-0.96],0.0002941527068369
OBP2B,Odorant-binding protein 2b,Chapter XI Diseases of the digestive system,Inguinal hernia,42529,1177,0.84 [0.77-0.92],0.0001579148648376
OBP2B,Odorant-binding protein 2b,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,45689,500,1.56 [1.37-1.79],6.444789577196026e-11
OBP2B,Odorant-binding protein 2b,Chapter XIV Diseases of the genitourinary system,Acute renal failure,45899,108,1.81 [1.36-2.42],5.345927424707235e-05
OBP2B,Odorant-binding protein 2b,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,45927,136,2.18 [1.69-2.81],1.4569620217281335e-09
OBP2B,Odorant-binding protein 2b,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,45921,130,2.04 [1.57-2.65],8.527452139118547e-08
OBP2B,Odorant-binding protein 2b,Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,50017,137,1.55 [1.21-2.00],0.0006015786575238
OBP2B,Odorant-binding protein 2b,Chapter XIV Diseases of the genitourinary system,Female genital prolapse,21286,795,0.83 [0.75-0.91],0.0001428415929067
