Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
IGSF9,Protein turtle homolog A,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,14074,760,0.86 [0.78-0.94],0.00066370816974
IGSF9,Protein turtle homolog A,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,18832,5518,1.05 [1.02-1.09],0.000790262057613
IGSF9,Protein turtle homolog A,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with peripheral circulatory complications,17683,70,1.53 [1.18-1.98],0.0015083713491722
IGSF9,Protein turtle homolog A,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,19462,1849,1.73 [1.65-1.81],4.245703091359604e-108
IGSF9,Protein turtle homolog A,"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,19255,509,0.86 [0.78-0.96],0.0066093864393779
IGSF9,Protein turtle homolog A,Chapter IX Diseases of the circulatory system,Angina pectoris,17475,1311,1.09 [1.02-1.16],0.0074017455877149
IGSF9,Protein turtle homolog A,Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",20092,479,0.87 [0.78-0.97],0.0090692862807085
IGSF9,Protein turtle homolog A,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,16332,7751,1.05 [1.02-1.08],0.0004554404548629
IGSF9,Protein turtle homolog A,Chapter IX Diseases of the circulatory system,DVT of lower extremities,18820,291,0.83 [0.72-0.95],0.0080036475864559
IGSF9,Protein turtle homolog A,Chapter IX Diseases of the circulatory system,Hypertension,17395,6853,1.09 [1.06-1.12],1.0019707502034348e-09
IGSF9,Protein turtle homolog A,Chapter IX Diseases of the circulatory system,"Hypertension, essential",17399,6857,1.09 [1.06-1.12],7.964690485148111e-10
IGSF9,Protein turtle homolog A,Chapter IX Diseases of the circulatory system,"Hypertension, portal",20017,86,2.39 [1.96-2.93],1.5148704152404298e-17
IGSF9,Protein turtle homolog A,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,10669,127,0.73 [0.59-0.90],0.0037744784520341
IGSF9,Protein turtle homolog A,Chapter IX Diseases of the circulatory system,Hypotension,20008,1334,0.90 [0.85-0.96],0.0020915681188798
IGSF9,Protein turtle homolog A,Chapter IX Diseases of the circulatory system,Oesophageal varices,18589,60,2.11 [1.65-2.71],3.78337058067614e-09
IGSF9,Protein turtle homolog A,Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,18725,51,1.93 [1.46-2.56],3.963102074867324e-06
IGSF9,Protein turtle homolog A,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",20094,289,1.74 [1.55-1.96],3.7727786530645814e-20
IGSF9,Protein turtle homolog A,Chapter V Mental and behavioural disorders,"Mental and behavioural disorders due to alcohol, excluding acute intoxication",20068,340,1.70 [1.53-1.90],2.4219929162643887e-21
IGSF9,Protein turtle homolog A,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",17380,1244,1.12 [1.06-1.20],0.0001989613909902
IGSF9,Protein turtle homolog A,Chapter V Mental and behavioural disorders,Vascular dementia,19440,197,0.78 [0.66-0.93],0.0052267279657182
IGSF9,Protein turtle homolog A,Chapter VI Diseases of the nervous system,Alzheimer disease,20160,510,0.85 [0.76-0.94],0.0026601575287757
IGSF9,Protein turtle homolog A,Chapter VI Diseases of the nervous system,Bell's palsy,18583,72,1.47 [1.15-1.89],0.0022564788988742
IGSF9,Protein turtle homolog A,Chapter VI Diseases of the nervous system,Extrapyramidal and movement disorders,20111,543,0.80 [0.73-0.89],2.9886026925217188e-05
IGSF9,Protein turtle homolog A,Chapter VI Diseases of the nervous system,Falls/tendency to fall,19591,2885,0.92 [0.88-0.96],0.0002825551440466
IGSF9,Protein turtle homolog A,Chapter VI Diseases of the nervous system,Other facial nerve disorders,18590,79,1.45 [1.14-1.84],0.0021451418933999
IGSF9,Protein turtle homolog A,Chapter VI Diseases of the nervous system,Parkinson's disease,20129,345,0.72 [0.63-0.82],8.053490095626278e-07
IGSF9,Protein turtle homolog A,Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,20160,515,0.84 [0.76-0.94],0.0016392711617865
IGSF9,Protein turtle homolog A,Chapter VI Diseases of the nervous system,Vascular dementia (undefined),19384,191,0.76 [0.64-0.91],0.0020961066460048
IGSF9,Protein turtle homolog A,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Background diabetic retinopathy,19956,223,1.24 [1.08-1.43],0.0029722645803881
IGSF9,Protein turtle homolog A,Chapter XI Diseases of the digestive system,Acute peritonitis,19748,93,1.42 [1.13-1.77],0.0020838063896419
IGSF9,Protein turtle homolog A,Chapter XI Diseases of the digestive system,Alcoholic liver disease,19314,53,2.60 [2.05-3.30],5.5890085182835625e-15
IGSF9,Protein turtle homolog A,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",20042,111,2.17 [1.82-2.60],2.1515562148028488e-17
IGSF9,Protein turtle homolog A,Chapter XI Diseases of the digestive system,Diseases of liver,20060,799,1.40 [1.30-1.51],1.825262573658604e-18
IGSF9,Protein turtle homolog A,Chapter XI Diseases of the digestive system,Diverticular disease of intestine,16137,3288,1.06 [1.01-1.10],0.007953766961255
IGSF9,Protein turtle homolog A,Chapter XI Diseases of the digestive system,Duodenal ulcer,14219,202,1.24 [1.06-1.44],0.0074047116687271
IGSF9,Protein turtle homolog A,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,19390,129,1.97 [1.66-2.34],5.532861616580007e-15
IGSF9,Protein turtle homolog A,Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",19321,60,1.75 [1.35-2.27],2.612612671705593e-05
IGSF9,Protein turtle homolog A,Chapter XI Diseases of the digestive system,Hernia,18384,3129,0.93 [0.89-0.97],0.0004562473788734
IGSF9,Protein turtle homolog A,Chapter XI Diseases of the digestive system,Inguinal hernia,16198,943,0.87 [0.80-0.94],0.0004348998123676
IGSF9,Protein turtle homolog A,Chapter XI Diseases of the digestive system,"Inguinal hernia, bilateral",15357,102,0.69 [0.54-0.88],0.0030897301939177
IGSF9,Protein turtle homolog A,Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,20136,287,1.83 [1.63-2.06],4.4154952086960536e-24
IGSF9,Protein turtle homolog A,Chapter XI Diseases of the digestive system,Other diseases of liver,19922,661,1.43 [1.31-1.55],3.93981533540525e-17
IGSF9,Protein turtle homolog A,Chapter XI Diseases of the digestive system,Other inflammatory liver diseases,19360,99,1.75 [1.43-2.15],5.64643885490722e-08
IGSF9,Protein turtle homolog A,Chapter XI Diseases of the digestive system,Recurring oral aphthae,20148,45,1.69 [1.24-2.32],0.0009559617624356
IGSF9,Protein turtle homolog A,Chapter XI Diseases of the digestive system,Stomatitis and related lesions,19459,88,1.41 [1.11-1.78],0.0044691859529679
IGSF9,Protein turtle homolog A,Chapter XII Diseases of the skin and subcutaneous tissue,Pruritus,19651,66,0.68 [0.51-0.91],0.0085947562091688
IGSF9,Protein turtle homolog A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,16567,4330,0.94 [0.91-0.97],0.0007610604067482
IGSF9,Protein turtle homolog A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,13517,1280,0.85 [0.80-0.91],2.815797855017016e-06
IGSF9,Protein turtle homolog A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,17156,484,0.78 [0.70-0.87],1.3584709135590204e-05
IGSF9,Protein turtle homolog A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,12892,655,1.33 [1.22-1.44],2.0678170897457302e-11
IGSF9,Protein turtle homolog A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",20078,649,1.38 [1.27-1.50],3.663392455649824e-14
IGSF9,Protein turtle homolog A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteopathies and chondropathies,19790,1902,0.88 [0.83-0.93],3.908368064824654e-06
IGSF9,Protein turtle homolog A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,19232,1344,0.84 [0.78-0.89],1.652927527700527e-07
IGSF9,Protein turtle homolog A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,18305,417,0.80 [0.71-0.91],0.0003655266809885
IGSF9,Protein turtle homolog A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,14115,1878,0.91 [0.86-0.96],0.0009336986417499
IGSF9,Protein turtle homolog A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other soft tissue disorders, not elsewhere classified",17907,1140,0.91 [0.85-0.97],0.0044901792452388
IGSF9,Protein turtle homolog A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,12955,718,0.88 [0.81-0.96],0.004403293802393
IGSF9,Protein turtle homolog A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Scoliosis,16895,223,0.78 [0.66-0.91],0.0022625422448144
IGSF9,Protein turtle homolog A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sicca syndrome [Sjgren],19487,87,0.66 [0.51-0.87],0.0028464333313245
IGSF9,Protein turtle homolog A,Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,19703,90,1.35 [1.08-1.69],0.0081383549505974
IGSF9,Protein turtle homolog A,Chapter XIV Diseases of the genitourinary system,Chronic nephritic syndrome,19977,89,0.70 [0.55-0.89],0.0037561489500989
IGSF9,Protein turtle homolog A,Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,8837,1834,0.89 [0.85-0.94],5.187033421545868e-05
IGSF9,Protein turtle homolog A,Chapter XIV Diseases of the genitourinary system,Hyperplasia of prostate,8561,1558,0.87 [0.82-0.93],7.2593270013151396e-06
IGSF9,Protein turtle homolog A,Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,19129,2465,0.92 [0.88-0.97],0.0006089478339413
IGSF9,Protein turtle homolog A,Chapter XIV Diseases of the genitourinary system,Other disorders of  bladder,17480,816,0.88 [0.81-0.95],0.0022136780446363
IGSF9,Protein turtle homolog A,Chapter XIV Diseases of the genitourinary system,Other disorders of male genital organs,7127,124,0.73 [0.59-0.90],0.0033721659298268
IGSF9,Protein turtle homolog A,Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,18581,1917,0.93 [0.88-0.98],0.0062213350494265
IGSF9,Protein turtle homolog A,Chapter XIV Diseases of the genitourinary system,Urolithiasis,19959,346,1.21 [1.08-1.36],0.0014417992399651
